page,statement,row_label,actuals_2019_20_revenue,actuals_2019_20_capital,actuals_2019_20_total,BE_2020_21_revenue,BE_2020_21_capital,BE_2020_21_total,RE_2020_21_revenue,RE_2020_21_capital,RE_2020_21_total,BE_2021_22_revenue,BE_2021_22_capital,BE_2021_22_total
16,Statement 3,49. Cabinet,885.39,,885.39,1140.38,,1140.38,1241.22,,1241.22,1961.04,137.0,2098.04
16,Statement 3,1.      Establishment Expenditure of the Centre,885.39,,885.39,1140.38,,1140.38,1241.22,,1241.22,1961.04,137.0,2098.04
16,Statement 3,50. Police,93125.51,8901.98,102027.49,95397.97,9846.37,105244.34,87658.13,5190.78,92848.91,94086.59,9715.93,103802.52
16,Statement 3,1.   Central Sector Schemes/Projects,385.11,6100.42,6485.53,1261.81,6035.64,7297.45,522.75,3139.02,3661.77,491.86,5642.7,6134.56
16,Statement 3,2.   Centrally Sponsored Schemes,5461.54,,5461.54,3945.62,,3945.62,1913.71,,1913.71,3368.82,,3368.82
16,Statement 3,3.   Establishment Expenditure of the Centre,86540.81,1831.7,88372.51,88696.31,2014.73,90711.04,84181.94,1469.49,85651.43,88796.18,2092.23,90888.41
16,Statement 3,4.   Other Central Sector Expenditure,1317.5,971.41,2288.91,1494.23,1796.0,3290.23,1039.73,582.27,1622.0,1429.73,1981.0,3410.73
16,Statement 3,5.   Other Grants/Loans/Transfers,-579.45,-1.55,-581.0,,,,,,,,,
16,Statement 3,51. Andaman and Nicobar Islands,4447.61,501.18,4948.79,4541.9,622.36,5164.26,4421.37,403.6,4824.97,4651.24,666.17,5317.41
16,Statement 3,1. Establishment Expenditure of the Centre,2319.03,,2319.03,2409.6,,2409.6,2261.6,,2261.6,2349.55,,2349.55
16,Statement 3,2.   Other Central Sector Expenditure,2128.58,501.18,2629.76,2132.3,622.36,2754.66,2159.77,403.6,2563.37,2301.69,666.17,2967.86
16,Statement 3,52. Chandigarh,4008.69,134.85,4143.54,4300.96,334.14,4635.1,3839.36,315.55,4154.91,4162.67,498.45,4661.12
16,Statement 3,1. Establishment Expenditure of the Centre,2325.3,,2325.3,2475.56,,2475.56,2214.4,,2214.4,2411.03,,2411.03
16,Statement 3,2.   Other Central Sector Expenditure,1683.39,134.85,1818.24,1825.4,334.14,2159.54,1624.96,315.55,1940.51,1751.64,498.45,2250.09
16,Statement 3,53. Dadra and Nagar Haveli and Daman and Diu,1475.82,639.5,2115.32,1428.1,752.42,2180.52,1011.31,407.22,1418.53,1439.76,764.83,2204.59
16,Statement 3,1. Establishment Expenditure of the Centre,578.58,,578.58,612.83,,612.83,573.03,,573.03,624.71,,624.71
16,Statement 3,2.   Other Central Sector Expenditure,897.24,639.5,1536.74,815.27,752.42,1567.69,438.28,407.22,845.5,815.05,764.83,1579.88
16,Statement 3,54. Ladakh,,,,2331.72,3626.28,5958.0,2331.72,3626.28,5958.0,2331.64,3626.36,5958.0
16,Statement 3,1.      Establishment Expenditure of the Centre,,,,1880.5,,1880.5,1737.92,,1737.92,1736.08,,1736.08
16,Statement 3,2.   Other Central Sector Expenditure,,,,451.22,3626.28,4077.5,593.8,3626.28,4220.08,595.56,3626.36,4221.92
16,Statement 3,55. Lakshadweep,1129.69,167.61,1297.3,1148.34,201.37,1349.71,1148.34,201.37,1349.71,1211.71,228.85,1440.56
16,Statement 3,1. Establishment Expenditure of the Centre,387.08,,387.08,399.28,,399.28,399.28,,399.28,404.6,,404.6
16,Statement 3,2.   Other Central Sector Expenditure,742.61,167.61,910.22,749.06,201.37,950.43,749.06,201.37,950.43,807.11,228.85,1035.96
16,Statement 3,56. Transfers to Delhi,797.0,225.0,1022.0,966.0,150.0,1116.0,1115.99,0.01,1116.0,957.5,0.01,957.51
17,Statement 3,1.   Other Grants/Loans/Transfers,797.0,225.0,1022.0,966.0,150.0,1116.0,1115.99,0.01,1116.0,957.5,0.01,957.51
17,Statement 3,57. Transfers to Jammu and Kashmir,,,,30757.0,,30757.0,30757.0,,30757.0,30757.0,,30757.0
17,Statement 3,1. Other Grants/Loans/Transfers,,,,30757.0,,30757.0,30757.0,,30757.0,30757.0,,30757.0
17,Statement 3,58. Transfers to Puducherry,1600.99,,1600.99,1703.01,0.01,1703.02,1703.01,0.01,1703.02,1729.78,0.01,1729.79
17,Statement 3,1. Other Grants/Loans/Transfers,1600.99,,1600.99,1703.01,0.01,1703.02,1703.01,0.01,1703.02,1729.78,0.01,1729.79
17,Statement 3,59. Ministry of Housing and Urban Affairs,22749.37,19304.99,42054.36,28890.89,21149.01,50039.9,36481.57,10309.42,46790.99,28821.99,25759.01,54581.0
17,Statement 3,1. Central Sector Schemes/Projects,2815.04,19304.99,22120.03,629.0,20859.01,21488.01,695.65,10162.42,10858.07,540.01,25634.01,26174.02
17,Statement 3,2.   Centrally Sponsored Schemes,18433.13,,18433.13,24845.0,,24845.0,32645.0,,32645.0,24845.0,,24845.0
17,Statement 3,3.   Establishment Expenditure of the Centre,1417.31,,1417.31,3340.35,,3340.35,3108.55,,3108.55,3370.47,,3370.47
17,Statement 3,4.   Other Central Sector Expenditure,83.89,,83.89,76.54,290.0,366.54,32.37,147.0,179.37,66.51,125.0,191.51
17,Statement 3,60. Ministry of Information and Broadcasting,4024.53,4.29,4028.82,4361.65,13.56,4375.21,3643.85,6.4,3650.25,4058.61,12.62,4071.23
17,Statement 3,1. Central Sector Schemes/Projects,603.14,4.29,607.43,726.44,13.56,740.0,340.33,6.4,346.73,619.43,12.62,632.05
17,Statement 3,2.   Establishment Expenditure of the Centre,447.35,,447.35,554.8,,554.8,441.82,,441.82,563.77,,563.77
17,Statement 3,3.   Other Central Sector Expenditure,2974.04,,2974.04,3080.41,,3080.41,2861.7,,2861.7,2875.41,,2875.41
17,Statement 3,"61. Department of Water Resources, River Development and",7109.21,309.39,7418.6,8574.37,386.02,8960.39,7124.0,138.09,7262.09,8700.8,321.77,9022.57
17,Statement 3,1. Central Sector Schemes/Projects,2121.76,307.37,2429.13,2363.05,382.98,2746.03,1830.43,135.96,1966.39,2138.26,317.76,2456.02
17,Statement 3,2.   Centrally Sponsored Schemes,4168.08,0.42,4168.5,5344.69,1.82,5346.51,4489.71,1.25,4490.96,5685.67,2.82,5688.49
17,Statement 3,3.   Establishment Expenditure of the Centre,819.37,1.6,820.97,866.63,1.22,867.85,803.86,0.88,804.74,876.87,1.19,878.06
17,Statement 3,62. Department of Drinking Water and Sanitation,18264.26,,18264.26,21518.1,,21518.1,17023.5,,17023.5,60030.45,,60030.45
17,Statement 3,1. Centrally Sponsored Schemes,18243.45,,18243.45,21494.1,,21494.1,17000.0,,17000.0,60005.1,,60005.1
17,Statement 3,2.   Establishment Expenditure of the Centre,20.81,,20.81,24.0,,24.0,23.5,,23.5,25.35,,25.35
17,Statement 3,63. Ministry of Labour and Employment,10053.13,30.62,10083.75,12021.49,44.0,12065.49,13690.06,29.5,13719.56,13269.37,37.13,13306.5
17,Statement 3,1. Central Sector Schemes/Projects,6074.35,20.33,6094.68,8724.1,1.0,8725.1,11669.9,0.2,11670.1,11673.6,0.5,11674.1
17,Statement 3,2.   Centrally Sponsored Schemes,3485.77,10.09,3495.86,2646.29,0.1,2646.39,1424.35,0.08,1424.43,976.8,0.1,976.9
17,Statement 3,3.   Establishment Expenditure of the Centre,369.21,0.2,369.41,551.1,42.9,594.0,497.78,29.22,527.0,513.97,36.53,550.5
17,Statement 3,4.   Other Central Sector Expenditure,123.8,,123.8,100.0,,100.0,98.03,,98.03,105.0,,105.0
17,Statement 3,64. Law and Justice,3031.71,49.62,3081.33,2000.0,200.0,2200.0,1322.46,286.0,1608.46,1545.82,1100.0,2645.82
17,Statement 3,1. Central Sector Schemes/Projects,209.42,,209.42,285.73,,285.73,215.0,,215.0,138.82,,138.82
17,Statement 3,2.   Centrally Sponsored Schemes,990.0,,990.0,762.0,,762.0,599.0,,599.0,784.0,,784.0
18,Statement 3,3.   Establishment Expenditure of the Centre,298.81,24.65,323.46,348.27,50.0,398.27,319.71,136.0,455.71,337.2,100.0,437.2
18,Statement 3,4.   Other Central Sector Expenditure,155.0,,155.0,117.0,,117.0,115.25,,115.25,116.5,,116.5
18,Statement 3,5.   Other Grants/Loans/Transfers,1378.48,24.97,1403.45,487.0,150.0,637.0,73.5,150.0,223.5,169.3,1000.0,1169.3
18,Statement 3,65. Election Commission,245.91,31.22,277.13,269.0,1.0,270.0,200.0,6.0,206.0,242.16,7.0,249.16
18,Statement 3,1. Establishment Expenditure of the Centre,248.7,31.22,279.92,269.0,1.0,270.0,200.0,6.0,206.0,242.16,7.0,249.16
18,Statement 3,2.   Other Central Sector Expenditure,-2.79,,-2.79,,,,,,,,,
18,Statement 3,66. Supreme Court of India,296.55,,296.55,308.61,,308.61,328.0,,328.0,334.96,,334.96
18,Statement 3,1. Establishment Expenditure of the Centre,296.55,,296.55,308.61,,308.61,328.0,,328.0,334.96,,334.96
18,Statement 3,"67. Ministry of Micro, Small and Medium Enterprises",6682.5,15.13,6697.63,7513.2,59.0,7572.2,5474.22,190.0,5664.22,15329.65,370.0,15699.65
18,Statement 3,1. Central Sector Schemes/Projects,6649.12,15.13,6664.25,7220.46,59.0,7279.46,5414.47,190.0,5604.47,15259.21,370.0,15629.21
18,Statement 3,2.   Centrally Sponsored Schemes,,,,235.89,,235.89,0.04,,0.04,0.04,,0.04
18,Statement 3,3.   Establishment Expenditure of the Centre,53.27,,53.27,56.85,,56.85,59.71,,59.71,70.4,,70.4
18,Statement 3,4.   Other Central Sector Expenditure,-19.89,,-19.89,,,,,,,,,
18,Statement 3,68. Ministry of Mines,1315.68,81.39,1397.07,1587.04,114.36,1701.4,1316.51,54.17,1370.68,1398.49,68.33,1466.82
18,Statement 3,1. Establishment Expenditure of the Centre,812.81,,812.81,854.83,,854.83,752.86,,752.86,804.52,,804.52
18,Statement 3,2.   Other Central Sector Expenditure,502.87,81.39,584.26,732.21,114.36,846.57,563.65,54.17,617.82,593.97,68.33,662.3
18,Statement 3,69. Ministry of Minority Affairs,4271.65,160.0,4431.65,4868.98,160.02,5029.0,3894.98,110.02,4005.0,4657.75,153.02,4810.77
18,Statement 3,1. Central Sector Schemes/Projects,2493.62,160.0,2653.62,3050.0,160.0,3210.0,2793.2,110.0,2903.2,2863.0,153.0,3016.0
18,Statement 3,2.   Centrally Sponsored Schemes,1671.47,,1671.47,1599.99,0.01,1600.0,971.37,0.01,971.38,1563.99,0.01,1564.0
18,Statement 3,3.   Establishment Expenditure of the Centre,104.56,,104.56,122.99,0.01,123.0,38.99,0.01,39.0,125.99,0.01,126.0
18,Statement 3,4.   Other Central Sector Expenditure,2.0,,2.0,96.0,,96.0,91.42,,91.42,104.77,,104.77
18,Statement 3,70. Ministry of New and Renewable Energy,3237.86,70.97,3308.83,5701.0,52.0,5753.0,3421.0,170.0,3591.0,5743.0,10.0,5753.0
18,Statement 3,1. Central Sector Schemes/Projects,3417.39,,3417.39,5646.5,,5646.5,3343.21,,3343.21,5645.28,,5645.28
18,Statement 3,2.   Establishment Expenditure of the Centre,37.04,70.97,108.01,46.5,52.0,98.5,45.44,170.0,215.44,49.05,10.0,59.05
18,Statement 3,3.   Other Central Sector Expenditure,-216.57,,-216.57,8.0,,8.0,32.35,,32.35,48.67,,48.67
18,Statement 3,71. Ministry of Panchayati Raj,498.27,,498.27,900.94,,900.94,690.0,,690.0,913.43,,913.43
18,Statement 3,1. Central Sector Schemes/Projects,6.3,,6.3,10.2,,10.2,92.03,,92.03,215.2,,215.2
18,Statement 3,2.   Centrally Sponsored Schemes,465.16,,465.16,857.53,,857.53,564.76,,564.76,661.0,,661.0
18,Statement 3,3.   Establishment Expenditure of the Centre,26.81,,26.81,33.21,,33.21,33.21,,33.21,37.23,,37.23
18,Statement 3,72. Ministry of Parliamentary Affairs,18.9,,18.9,50.52,,50.52,43.44,,43.44,65.07,,65.07
19,Statement 3,1.   Establishment Expenditure of the Centre,18.9,,18.9,50.52,,50.52,43.44,,43.44,65.07,,65.07
19,Statement 3,"73. Ministry of Personnel, Public Grievances and Pensions",1534.8,128.75,1663.55,1606.28,148.26,1754.54,1630.27,149.73,1780.0,1860.21,198.36,2058.57
19,Statement 3,1. Central Sector Schemes/Projects,115.17,29.87,145.04,139.7,50.3,190.0,66.14,46.23,112.37,107.31,91.01,198.32
19,Statement 3,2.   Establishment Expenditure of the Centre,1393.79,98.88,1492.67,1432.0,93.56,1525.56,1524.98,99.11,1624.09,1581.96,107.35,1689.31
19,Statement 3,3.   Other Central Sector Expenditure,25.84,,25.84,34.58,4.4,38.98,39.15,4.39,43.54,170.94,,170.94
19,Statement 3,74. Central Vigilance Commission,35.1,,35.1,39.0,,39.0,33.96,,33.96,38.67,,38.67
19,Statement 3,1. Establishment Expenditure of the Centre,35.1,,35.1,39.0,,39.0,33.96,,33.96,38.67,,38.67
19,Statement 3,75. Ministry of Petroleum and Natural Gas,42240.61,571.59,42812.2,41994.0,907.0,42901.0,40287.99,2613.01,42901.0,15516.78,427.0,15943.78
19,Statement 3,1. Central Sector Schemes/Projects,42163.2,529.54,42692.74,41895.44,907.0,42802.44,40196.07,2613.01,42809.08,15268.0,427.0,15695.0
19,Statement 3,2.   Establishment Expenditure of the Centre,34.42,,34.42,38.37,,38.37,40.07,,40.07,45.41,,45.41
19,Statement 3,3.   Other Central Sector Expenditure,42.99,42.05,85.04,60.19,,60.19,51.85,,51.85,203.37,,203.37
19,Statement 3,76. Ministry of Planning,568.98,,568.98,649.22,0.78,650.0,769.22,0.78,770.0,1061.99,0.78,1062.77
19,Statement 3,1. Central Sector Schemes/Projects,474.43,,474.43,547.0,0.78,547.78,666.5,0.78,667.28,954.22,0.78,955.0
19,Statement 3,2.   Establishment Expenditure of the Centre,88.17,,88.17,93.22,,93.22,93.22,,93.22,98.1,,98.1
19,Statement 3,3.   Other Central Sector Expenditure,6.38,,6.38,9.0,,9.0,9.5,,9.5,9.67,,9.67
19,Statement 3,"77. Ministry of Ports, Shipping and Waterways",1310.24,258.84,1569.08,1715.0,85.0,1800.0,1263.65,170.0,1433.65,1519.35,183.0,1702.35
19,Statement 3,1. Central Sector Schemes/Projects,896.83,241.71,1138.54,1194.8,75.0,1269.8,885.2,160.0,1045.2,1102.5,158.0,1260.5
19,Statement 3,2.   Establishment Expenditure of the Centre,54.16,,54.16,74.0,,74.0,68.61,,68.61,77.0,,77.0
19,Statement 3,3.   Other Central Sector Expenditure,359.25,17.13,376.38,446.2,10.0,456.2,309.84,10.0,319.84,339.85,25.0,364.85
19,Statement 3,78. Ministry of Power,13706.82,1615.06,15321.88,14792.54,1082.28,15874.82,10451.13,384.0,10835.13,13757.03,1564.97,15322.0
19,Statement 3,1. Central Sector Schemes/Projects,10911.34,1039.42,11950.76,11394.16,933.0,12327.16,7362.12,318.67,7680.79,9444.17,1564.95,11009.12
19,Statement 3,2.   Establishment Expenditure of the Centre,185.52,,185.52,209.28,,209.28,211.37,,211.37,226.6,,226.6
19,Statement 3,3.   Other Central Sector Expenditure,2609.96,575.64,3185.6,3189.1,149.28,3338.38,2877.64,65.33,2942.97,4086.26,0.02,4086.28
19,Statement 3,"79. Staff, Household and Allowances of the President",69.19,,69.19,80.98,,80.98,69.78,,69.78,74.47,,74.47
19,Statement 3,1. Establishment Expenditure of the Centre,69.19,,69.19,80.98,,80.98,69.78,,69.78,74.47,,74.47
19,Statement 3,80. Lok Sabha,650.05,,650.05,811.1,,811.1,703.1,,703.1,855.0,,855.0
19,Statement 3,1. Establishment Expenditure of the Centre,650.05,,650.05,811.1,,811.1,703.1,,703.1,855.0,,855.0
19,Statement 3,81. Rajya Sabha,386.09,,386.09,436.29,,436.29,361.41,,361.41,446.5,,446.5
19,Statement 3,1. Establishment Expenditure of the Centre,386.09,,386.09,436.29,,436.29,361.41,,361.41,446.5,,446.5
19,Statement 3,82. Secretariat of the Vice-President,7.88,,7.88,7.25,,7.25,6.82,,6.82,7.43,,7.43
19,Statement 3,1. Establishment Expenditure of the Centre,7.88,,7.88,7.25,,7.25,6.82,,6.82,7.43,,7.43
20,Statement 3,83. Union Public Service Commission,297.97,,297.97,305.38,,305.38,285.0,,285.0,304.17,,304.17
20,Statement 3,1. Establishment Expenditure of the Centre,297.97,,297.97,305.38,,305.38,285.0,,285.0,304.17,,304.17
20,Statement 3,84. Ministry of Railways,2130.37,67841.76,69972.13,2215.63,70000.0,72215.63,2835.63,108398.0,111233.63,2954.64,107100.0,110054.64
20,Statement 3,1. Central Sector Schemes/Projects,,67841.76,67841.76,,70000.0,70000.0,,108398.0,108398.0,,107100.0,107100.0
20,Statement 3,2.   Establishment Expenditure of the Centre,2130.37,,2130.37,2215.63,,2215.63,2835.63,,2835.63,2954.64,,2954.64
20,Statement 3,85. Ministry of Road Transport and Highways,9875.22,68373.5,78248.72,9848.51,81974.71,91823.22,9770.05,92053.17,101823.22,9870.89,108230.11,118101.0
20,Statement 3,1. Central Sector Schemes/Projects,9737.48,68373.5,78110.98,9681.74,81974.71,91656.45,9603.28,92053.17,101656.45,9717.24,108230.11,117947.35
20,Statement 3,2.   Establishment Expenditure of the Centre,137.74,,137.74,166.77,,166.77,166.77,,166.77,153.65,,153.65
20,Statement 3,86. Department of Rural Development,122085.67,12.52,122098.19,120047.19,100.0,120147.19,197376.53,,197376.53,131519.08,,131519.08
20,Statement 3,1. Central Sector Schemes/Projects,240.87,,240.87,367.47,,367.47,341.45,,341.45,364.39,,364.39
20,Statement 3,2.   Centrally Sponsored Schemes,121838.81,,121838.81,119506.96,,119506.96,196905.82,,196905.82,130977.61,,130977.61
20,Statement 3,3.   Establishment Expenditure of the Centre,47.84,,47.84,48.76,,48.76,48.76,,48.76,53.08,,53.08
20,Statement 3,4.   Other Central Sector Expenditure,-41.85,12.52,-29.33,124.0,100.0,224.0,80.5,,80.5,124.0,,124.0
20,Statement 3,87. Department of Land Resources,1523.52,,1523.52,2251.24,,2251.24,1252.15,,1252.15,2170.42,,2170.42
20,Statement 3,1. Central Sector Schemes/Projects,43.79,,43.79,238.65,,238.65,238.0,,238.0,150.0,,150.0
20,Statement 3,2.   Centrally Sponsored Schemes,1467.22,,1467.22,2000.0,,2000.0,1000.0,,1000.0,2000.0,,2000.0
20,Statement 3,3.   Establishment Expenditure of the Centre,12.51,,12.51,12.59,,12.59,14.15,,14.15,20.42,,20.42
20,Statement 3,88. Department of Science and Technology,5357.76,49.27,5407.03,6200.53,101.0,6301.53,4899.0,101.0,5000.0,5945.39,122.0,6067.39
20,Statement 3,1. Central Sector Schemes/Projects,2587.98,,2587.98,3202.0,,3202.0,2241.0,,2241.0,2915.69,,2915.69
20,Statement 3,2.   Establishment Expenditure of the Centre,528.51,49.27,577.78,541.53,101.0,642.53,531.0,101.0,632.0,591.7,122.0,713.7
20,Statement 3,3.   Other Central Sector Expenditure,2241.27,,2241.27,2457.0,,2457.0,2127.0,,2127.0,2438.0,,2438.0
20,Statement 3,89. Department of Biotechnology,2358.77,,2358.77,2786.76,,2786.76,2300.0,,2300.0,3502.37,,3502.37
20,Statement 3,1. Central Sector Schemes/Projects,1535.97,,1535.97,1902.67,,1902.67,1667.0,,1667.0,2620.28,,2620.28
20,Statement 3,2.   Establishment Expenditure of the Centre,30.27,,30.27,36.48,,36.48,28.0,,28.0,35.18,,35.18
20,Statement 3,3.   Other Central Sector Expenditure,792.53,,792.53,847.61,,847.61,605.0,,605.0,846.91,,846.91
20,Statement 3,90. Department of Scientific and Industrial Research,4869.64,1.99,4871.63,5375.2,9.8,5385.0,4246.06,5.8,4251.86,5202.12,22.15,5224.27
20,Statement 3,1. Central Sector Schemes/Projects,24.09,1.95,26.04,44.2,5.8,50.0,20.08,1.8,21.88,33.35,1.65,35.0
20,Statement 3,2.   Establishment Expenditure of the Centre,11.95,,11.95,14.0,3.5,17.5,12.0,3.5,15.5,17.0,20.0,37.0
20,Statement 3,3.   Other Central Sector Expenditure,4833.6,0.04,4833.64,5317.0,0.5,5317.5,4213.98,0.5,4214.48,5151.77,0.5,5152.27
20,Statement 3,91. Ministry of Skill Development and Entrepreneurship,2318.85,86.13,2404.98,2923.03,79.18,3002.21,2650.14,73.72,2723.86,2711.53,73.7,2785.23
21,Statement 3,1.   Centrally Sponsored Schemes,2107.17,5.51,2112.68,2723.53,2.5,2726.03,2460.96,0.04,2461.0,2504.83,0.17,2505.0
21,Statement 3,2.   Establishment Expenditure of the Centre,214.53,80.62,295.15,199.5,76.68,276.18,189.18,73.68,262.86,206.7,73.53,280.23
21,Statement 3,3.   Other Central Sector Expenditure,-2.85,,-2.85,,,,,,,,,
21,Statement 3,92. Department of Social Justice and Empowerment,8257.61,455.0,8712.61,9557.57,546.0,10103.57,8087.49,120.07,8207.56,10147.62,370.0,10517.62
21,Statement 3,1. Central Sector Schemes/Projects,855.81,,855.81,940.0,1.0,941.0,592.13,,592.13,1275.0,120.0,1395.0
21,Statement 3,2.   Centrally Sponsored Schemes,7276.22,,7276.22,8452.33,,8452.33,7367.87,,7367.87,8705.62,,8705.62
21,Statement 3,3.   Establishment Expenditure of the Centre,82.39,,82.39,104.24,,104.24,96.79,,96.79,121.0,,121.0
21,Statement 3,4.   Other Central Sector Expenditure,43.19,455.0,498.19,61.0,545.0,606.0,30.7,120.07,150.77,46.0,250.0,296.0
21,Statement 3,93. Department of Empowerment of Persons with Disabilities,1011.41,0.92,1012.33,1325.38,0.01,1325.39,900.0,,900.0,1171.76,0.01,1171.77
21,Statement 3,1. Central Sector Schemes/Projects,655.43,,655.43,780.0,,780.0,536.89,,536.89,709.77,,709.77
21,Statement 3,2.   Establishment Expenditure of the Centre,25.05,,25.05,29.86,,29.86,27.36,,27.36,34.06,,34.06
21,Statement 3,3.   Other Central Sector Expenditure,330.93,0.92,331.85,515.52,0.01,515.53,335.75,,335.75,427.93,0.01,427.94
21,Statement 3,94. Department of Space,5836.59,7181.02,13017.61,5704.2,7775.27,13479.47,4954.68,4545.32,9500.0,5720.46,8228.63,13949.09
21,Statement 3,1. Central Sector Schemes/Projects,4903.06,7122.96,12026.02,4854.03,7732.97,12587.0,4170.07,4521.67,8691.74,4810.37,7520.75,12331.12
21,Statement 3,2.   Establishment Expenditure of the Centre,219.47,49.25,268.72,187.87,42.3,230.17,149.15,23.65,172.8,178.59,7.88,186.47
21,Statement 3,3.   Other Central Sector Expenditure,714.06,8.81,722.87,662.3,,662.3,635.46,,635.46,731.5,700.0,1431.5
21,Statement 3,95. Ministry of Statistics and Programme Implementation,4900.5,9.92,4910.42,5426.05,17.95,5444.0,1390.39,3.61,1394.0,1396.09,13.04,1409.13
21,Statement 3,1. Central Sector Schemes/Projects,4196.85,9.92,4206.77,4648.05,17.95,4666.0,712.35,3.61,715.96,633.94,13.04,646.98
21,Statement 3,2.   Establishment Expenditure of the Centre,712.07,,712.07,778.0,,778.0,678.04,,678.04,762.15,,762.15
21,Statement 3,3.   Other Central Sector Expenditure,-8.42,,-8.42,,,,,,,,,
21,Statement 3,96. Ministry of Steel,194.33,,194.33,100.0,,100.0,79.44,,79.44,39.25,,39.25
