page,statement,row_label,actuals_2018_19_revenue,actuals_2018_19_capital,actuals_2018_19_total,BE_2019_20_revenue,BE_2019_20_capital,BE_2019_20_total,RE_2019_20_revenue,RE_2019_20_capital,RE_2019_20_total,BE_2020_21_revenue,BE_2020_21_capital,BE_2020_21_total
13,Statement 3,49. Andaman and Nicobar Islands,4146.58,473.27,4619.85,4215.9,601.58,4817.48,4442.6,516.56,4959.16,4541.9,622.36,5164.26
14,Statement 3,1.   Establishment Expenditure of the Centre,2072.68,,2072.68,2191.5,,2191.5,2327.17,,2327.17,2409.6,,2409.6
14,Statement 3,2.   Other Central Sector Expenditure,2073.9,473.27,2547.17,2024.4,601.58,2625.98,2115.43,516.56,2631.99,2132.3,622.36,2754.66
14,Statement 3,50. Chandigarh,3624.94,390.16,4015.1,4050.07,241.63,4291.7,4061.36,126.63,4187.99,4300.96,334.14,4635.1
14,Statement 3,1. Establishment Expenditure of the Centre,2253.32,,2253.32,2431.8,,2431.8,2392.91,,2392.91,2475.56,,2475.56
14,Statement 3,2.   Other Central Sector Expenditure,1371.62,390.16,1761.78,1618.27,241.63,1859.9,1668.45,126.63,1795.08,1825.4,334.14,2159.54
14,Statement 3,51. Dadra and Nagar Haveli and Daman and Diu,1232.71,584.11,1816.82,1339.93,659.54,1999.47,1278.07,664.54,1942.61,1428.1,752.42,2180.52
14,Statement 3,1. Establishment Expenditure of the Centre,511.51,,511.51,555.17,,555.17,542.95,,542.95,612.83,,612.83
14,Statement 3,2.   Other Central Sector Expenditure,721.2,584.11,1305.31,784.76,659.54,1444.3,735.12,664.54,1399.66,815.27,752.42,1567.69
14,Statement 3,52. Ladakh,,,,,,,,,,2331.72,3626.28,5958.0
14,Statement 3,1.   Establishment Expenditure of the Centre,,,,,,,,,,1880.5,,1880.5
14,Statement 3,2.   Other Central Sector Expenditure,,,,,,,,,,451.22,3626.28,4077.5
14,Statement 3,53. Lakshadweep,1080.49,153.41,1233.9,1090.61,186.13,1276.74,1129.88,167.98,1297.86,1148.34,201.37,1349.71
14,Statement 3,1. Establishment Expenditure of the Centre,355.6,,355.6,368.25,,368.25,378.2,,378.2,399.28,,399.28
14,Statement 3,2.   Other Central Sector Expenditure,724.89,153.41,878.3,722.36,186.13,908.49,751.68,167.98,919.66,749.06,201.37,950.43
14,Statement 3,54. Transfers to Delhi,781.24,80.0,861.24,812.0,300.0,1112.0,812.0,225.0,1037.0,966.0,150.0,1116.0
14,Statement 3,1. Other Grants/Loans/Transfers,781.24,80.0,861.24,812.0,300.0,1112.0,812.0,225.0,1037.0,966.0,150.0,1116.0
14,Statement 3,55. Transfers to Jammu and Kashmir,,,,,,,,,,30757.0,,30757.0
14,Statement 3,1. Other Grants/Loans/Transfers,,,,,,,,,,30757.0,,30757.0
14,Statement 3,56. Transfers to Puducherry,1475.99,49.61,1525.6,1600.99,0.01,1601.0,1600.99,0.01,1601.0,1703.01,0.01,1703.02
14,Statement 3,1. Other Grants/Loans/Transfers,1475.99,49.61,1525.6,1600.99,0.01,1601.0,1600.99,0.01,1601.0,1703.01,0.01,1703.02
14,Statement 3,57. Ministry of Housing and Urban Affairs,24838.43,15773.44,40611.87,28487.84,19544.33,48032.17,23069.28,19197.44,42266.72,28890.89,21149.01,50039.9
14,Statement 3,1. Central Sector Schemes/Projects,2252.06,15773.44,18025.5,2926.37,19508.17,22434.54,2824.25,19197.43,22021.68,629.0,20859.01,21488.01
14,Statement 3,2.   Centrally Sponsored Schemes,21113.28,,21113.28,24003.26,,24003.26,18745.26,,18745.26,24845.0,,24845.0
14,Statement 3,3.   Establishment Expenditure of the Centre,1387.44,,1387.44,1448.36,,1448.36,1417.97,,1417.97,3340.35,,3340.35
14,Statement 3,4.   Other Central Sector Expenditure,85.65,,85.65,109.85,36.16,146.01,81.8,0.01,81.81,76.54,290.0,366.54
14,Statement 3,58. Department of School Education and Literacy,48440.57,,48440.57,56536.63,,56536.63,56536.63,,56536.63,59845.0,,59845.0
14,Statement 3,1. Central Sector Schemes/Projects,484.5,,484.5,471.2,,471.2,424.21,,424.21,519.5,,519.5
14,Statement 3,2.   Centrally Sponsored Schemes,39346.55,,39346.55,47567.4,,47567.4,46324.51,,46324.51,50080.5,,50080.5
14,Statement 3,3.   Establishment Expenditure of the Centre,27.58,,27.58,32.9,,32.9,33.7,,33.7,40.0,,40.0
14,Statement 3,4.   Other Central Sector Expenditure,8588.04,,8588.04,8465.13,,8465.13,9754.21,,9754.21,9205.0,,9205.0
15,Statement 3,5.   Other Grants/Loans/Transfers,-6.1,,-6.1,,,,,,,,,
15,Statement 3,59. Department of Higher Education,29641.77,2262.5,31904.27,36197.01,2120.0,38317.01,36197.01,2120.0,38317.01,37239.52,2227.0,39466.52
15,Statement 3,1. Central Sector Schemes/Projects,3625.3,2262.5,5887.8,5337.86,2100.0,7437.86,5146.41,2100.0,7246.41,6206.9,2200.0,8406.9
15,Statement 3,2.   Centrally Sponsored Schemes,1349.45,,1349.45,2100.0,,2100.0,1380.0,,1380.0,300.0,,300.0
15,Statement 3,3.   Establishment Expenditure of the Centre,175.22,,175.22,219.59,20.0,239.59,224.58,20.0,244.58,231.26,27.0,258.26
15,Statement 3,4.   Other Central Sector Expenditure,24022.63,,24022.63,26539.56,,26539.56,27646.02,,27646.02,28601.36,,28601.36
15,Statement 3,5.   Other Grants/Loans/Transfers,469.17,,469.17,2000.0,,2000.0,1800.0,,1800.0,1900.0,,1900.0
15,Statement 3,60. Ministry of Information and Broadcasting,3991.52,9.28,4000.8,4361.67,13.54,4375.21,4059.24,5.52,4064.76,4361.65,13.56,4375.21
15,Statement 3,1. Central Sector Schemes/Projects,647.5,9.28,656.78,886.46,13.54,900.0,619.87,5.52,625.39,726.44,13.56,740.0
15,Statement 3,2.   Establishment Expenditure of the Centre,453.65,,453.65,495.45,,495.45,460.64,,460.64,554.8,,554.8
15,Statement 3,3.   Other Central Sector Expenditure,2890.37,,2890.37,2979.76,,2979.76,2978.73,,2978.73,3080.41,,3080.41
15,Statement 3,"61. Department of Water Resources, River Development and",7104.85,317.23,7422.08,7853.78,391.47,8245.25,7198.73,319.48,7518.21,8574.37,386.02,8960.39
15,Statement 3,Ganga Rejuvenation 1. Central Sector Schemes/Projects,2888.52,316.02,3204.54,2660.52,388.87,3049.39,2156.86,317.33,2474.19,2363.05,382.98,2746.03
15,Statement 3,2.   Centrally Sponsored Schemes,3438.62,0.34,3438.96,4310.06,1.5,4311.56,4177.64,0.92,4178.56,5344.69,1.82,5346.51
15,Statement 3,3.   Establishment Expenditure of the Centre,777.71,0.87,778.58,883.2,1.1,884.3,864.23,1.23,865.46,866.63,1.22,867.85
15,Statement 3,62. Department of Drinking Water and Sanitation,18411.54,,18411.54,20016.34,,20016.34,18360.0,,18360.0,21518.1,,21518.1
15,Statement 3,1. Centrally Sponsored Schemes,18396.81,,18396.81,19994.66,,19994.66,18338.88,,18338.88,21494.1,,21494.1
15,Statement 3,2.   Establishment Expenditure of the Centre,14.73,,14.73,21.68,,21.68,21.12,,21.12,24.0,,24.0
15,Statement 3,63. Ministry of Labour and Employment,9280.5,5.27,9285.77,11151.65,32.44,11184.09,11146.55,37.54,11184.09,12021.49,44.0,12065.49
15,Statement 3,1. Central Sector Schemes/Projects,5367.54,3.95,5371.49,6106.27,22.94,6129.21,7139.22,26.04,7165.26,8724.1,1.0,8725.1
15,Statement 3,2.   Centrally Sponsored Schemes,3561.84,1.1,3562.94,4575.5,8.29,4583.79,3491.5,10.29,3501.79,2646.29,0.1,2646.39
15,Statement 3,3.   Establishment Expenditure of the Centre,271.36,0.22,271.58,379.88,1.21,381.09,390.83,1.21,392.04,551.1,42.9,594.0
15,Statement 3,4.   Other Central Sector Expenditure,79.76,,79.76,90.0,,90.0,125.0,,125.0,100.0,,100.0
15,Statement 3,64. Law and Justice,2294.15,3676.96,5971.11,2920.11,135.0,3055.11,3063.36,110.0,3173.36,2000.0,200.0,2200.0
15,Statement 3,1. Central Sector Schemes/Projects,284.94,,284.94,292.26,,292.26,210.0,,210.0,285.73,,285.73
15,Statement 3,2.   Centrally Sponsored Schemes,656.69,,656.69,720.0,,720.0,990.0,,990.0,762.0,,762.0
15,Statement 3,3.   Establishment Expenditure of the Centre,278.53,20.59,299.12,324.3,110.0,434.3,324.3,35.0,359.3,348.27,50.0,398.27
15,Statement 3,4.   Other Central Sector Expenditure,161.15,,161.15,154.0,,154.0,159.0,,159.0,117.0,,117.0
15,Statement 3,5.   Other Grants/Loans/Transfers,912.84,3656.37,4569.21,1429.55,25.0,1454.55,1380.06,75.0,1455.06,487.0,150.0,637.0
16,Statement 3,65. Election Commission,217.34,19.3,236.64,261.68,25.0,286.68,255.46,31.22,286.68,269.0,1.0,270.0
16,Statement 3,1. Establishment Expenditure of the Centre,218.73,19.3,238.03,261.68,25.0,286.68,255.46,31.22,286.68,269.0,1.0,270.0
16,Statement 3,2.   Other Central Sector Expenditure,-1.39,,-1.39,,,,,,,,,
16,Statement 3,66. Supreme Court of India,258.53,,258.53,269.46,,269.46,296.55,,296.55,308.61,,308.61
16,Statement 3,1. Establishment Expenditure of the Centre,258.53,,258.53,269.46,,269.46,296.55,,296.55,308.61,,308.61
16,Statement 3,"67. Ministry of Micro, Small and Medium Enterprises",6502.24,7.23,6509.47,6984.27,27.02,7011.29,6985.09,26.2,7011.29,7513.2,59.0,7572.2
16,Statement 3,1. Central Sector Schemes/Projects,6455.59,7.23,6462.82,6930.74,27.02,6957.76,6927.2,26.2,6953.4,7220.46,59.0,7279.46
16,Statement 3,2.   Centrally Sponsored Schemes,,,,,,,,,,235.89,,235.89
16,Statement 3,3.   Establishment Expenditure of the Centre,50.3,,50.3,53.53,,53.53,57.89,,57.89,56.85,,56.85
16,Statement 3,4.   Other Central Sector Expenditure,-3.65,,-3.65,,,,,,,,,
16,Statement 3,68. Ministry of Mines,1233.05,73.34,1306.39,1567.98,107.57,1675.55,1441.35,86.87,1528.22,1587.04,114.36,1701.4
16,Statement 3,1. Establishment Expenditure of the Centre,112.42,,112.42,804.07,,804.07,775.15,,775.15,854.83,,854.83
16,Statement 3,2.   Other Central Sector Expenditure,1120.63,73.34,1193.97,763.91,107.57,871.48,666.2,86.87,753.07,732.21,114.36,846.57
16,Statement 3,69. Ministry of Minority Affairs,3390.99,173.18,3564.17,4599.98,100.02,4700.0,4539.98,160.02,4700.0,4868.98,160.02,5029.0
16,Statement 3,1. Central Sector Schemes/Projects,2376.3,165.0,2541.3,2912.4,100.0,3012.4,2736.15,160.0,2896.15,3050.0,160.0,3210.0
16,Statement 3,2.   Centrally Sponsored Schemes,867.4,,867.4,1469.99,0.01,1470.0,1588.85,0.01,1588.86,1599.99,0.01,1600.0
16,Statement 3,3.   Establishment Expenditure of the Centre,100.86,8.18,109.04,115.99,0.01,116.0,112.38,0.01,112.39,122.99,0.01,123.0
16,Statement 3,4.   Other Central Sector Expenditure,46.43,,46.43,101.6,,101.6,102.6,,102.6,96.0,,96.0
16,Statement 3,70. Ministry of New and Renewable Energy,4207.23,17.39,4224.62,5209.83,45.0,5254.83,3820.74,71.0,3891.74,5701.0,52.0,5753.0
16,Statement 3,1. Central Sector Schemes/Projects,4403.81,,4403.81,5131.45,,5131.45,3743.7,,3743.7,5646.5,,5646.5
16,Statement 3,2.   Establishment Expenditure of the Centre,37.6,17.39,54.99,43.38,45.0,88.38,40.34,71.0,111.34,46.5,52.0,98.5
16,Statement 3,3.   Other Central Sector Expenditure,-234.18,,-234.18,35.0,,35.0,36.7,,36.7,8.0,,8.0
16,Statement 3,71. Ministry of Panchayati Raj,686.18,,686.18,871.37,,871.37,500.0,,500.0,900.94,,900.94
16,Statement 3,1. Central Sector Schemes/Projects,14.32,,14.32,18.2,,18.2,6.06,,6.06,10.2,,10.2
16,Statement 3,2.   Centrally Sponsored Schemes,649.35,,649.35,821.84,,821.84,465.46,,465.46,857.53,,857.53
16,Statement 3,3.   Establishment Expenditure of the Centre,22.51,,22.51,31.33,,31.33,28.48,,28.48,33.21,,33.21
16,Statement 3,72. Ministry of Parliamentary Affairs,16.39,,16.39,19.38,,19.38,42.62,,42.62,50.52,,50.52
16,Statement 3,1. Establishment Expenditure of the Centre,16.39,,16.39,19.38,,19.38,42.62,,42.62,50.52,,50.52
16,Statement 3,"73. Ministry of Personnel, Public Grievances and Pensions",1322.03,101.11,1423.14,1580.7,145.89,1726.59,1568.62,136.38,1705.0,1606.28,148.26,1754.54
16,Statement 3,1. Central Sector Schemes/Projects,126.96,17.8,144.76,145.5,48.77,194.27,133.27,35.16,168.43,139.7,50.3,190.0
17,Statement 3,2.   Establishment Expenditure of the Centre,1162.31,81.82,1244.13,1403.4,97.12,1500.52,1402.7,101.22,1503.92,1432.0,93.56,1525.56
17,Statement 3,3.   Other Central Sector Expenditure,32.76,1.49,34.25,31.8,,31.8,32.65,,32.65,34.58,4.4,38.98
17,Statement 3,74. Central Vigilance Commission,33.98,,33.98,35.55,,35.55,36.65,,36.65,39.0,,39.0
17,Statement 3,1. Establishment Expenditure of the Centre,33.98,,33.98,35.55,,35.55,36.65,,36.65,39.0,,39.0
17,Statement 3,75. Ministry of Petroleum and Natural Gas,30462.66,1908.14,32370.8,41234.18,1667.31,42901.49,42282.44,619.05,42901.49,41994.0,907.0,42901.0
17,Statement 3,1. Central Sector Schemes/Projects,30373.88,1908.14,32282.02,41142.98,1625.26,42768.24,42203.31,577.0,42780.31,41895.44,907.0,42802.44
17,Statement 3,2.   Establishment Expenditure of the Centre,34.01,,34.01,35.13,,35.13,36.12,,36.12,38.37,,38.37
17,Statement 3,3.   Other Central Sector Expenditure,54.77,,54.77,56.07,42.05,98.12,43.01,42.05,85.06,60.19,,60.19
17,Statement 3,76. Ministry of Planning,446.29,0.48,446.77,582.29,1.11,583.4,579.2,0.54,579.74,649.22,0.78,650.0
17,Statement 3,1. Central Sector Schemes/Projects,368.57,0.48,369.05,487.63,1.11,488.74,468.2,0.54,468.74,547.0,0.78,547.78
17,Statement 3,2.   Establishment Expenditure of the Centre,80.88,,80.88,85.31,,85.31,102.75,,102.75,93.22,,93.22
17,Statement 3,3.   Other Central Sector Expenditure,-3.16,,-3.16,9.35,,9.35,8.25,,8.25,9.0,,9.0
17,Statement 3,77. Ministry of Power,13532.63,2043.21,15575.84,13474.7,2400.12,15874.82,14052.7,1822.12,15874.82,14792.54,1082.28,15874.82
17,Statement 3,1. Central Sector Schemes/Projects,12346.98,1472.21,13819.19,10893.74,1075.47,11969.21,11197.45,1075.47,12272.92,11394.16,933.0,12327.16
17,Statement 3,2.   Establishment Expenditure of the Centre,178.42,,178.42,197.03,,197.03,199.46,,199.46,209.28,,209.28
17,Statement 3,3.   Other Central Sector Expenditure,1007.23,571.0,1578.23,2383.93,1324.65,3708.58,2655.79,746.65,3402.44,3189.1,149.28,3338.38
17,Statement 3,"78. Staff, Household and Allowances of the President",59.6,,59.6,76.33,,76.33,74.42,,74.42,80.98,,80.98
17,Statement 3,1. Establishment Expenditure of the Centre,59.6,,59.6,76.33,,76.33,74.42,,74.42,80.98,,80.98
17,Statement 3,79. Lok Sabha,672.94,,672.94,809.13,,809.13,766.87,,766.87,811.1,,811.1
17,Statement 3,1. Establishment Expenditure of the Centre,672.94,,672.94,809.13,,809.13,766.87,,766.87,811.1,,811.1
17,Statement 3,80. Rajya Sabha,412.92,,412.92,401.04,,401.04,421.76,,421.76,436.29,,436.29
17,Statement 3,1. Establishment Expenditure of the Centre,412.92,,412.92,401.04,,401.04,421.76,,421.76,436.29,,436.29
17,Statement 3,81. Secretariat of the Vice-President,6.41,,6.41,8.3,,8.3,8.05,,8.05,7.25,,7.25
17,Statement 3,1. Establishment Expenditure of the Centre,6.41,,6.41,8.3,,8.3,8.05,,8.05,7.25,,7.25
17,Statement 3,82. Union Public Service Commission,280.65,,280.65,298.45,,298.45,298.16,,298.16,305.38,,305.38
17,Statement 3,1. Establishment Expenditure of the Centre,280.65,,280.65,298.45,,298.45,298.16,,298.16,305.38,,305.38
17,Statement 3,83. Ministry of Railways,2075.0,52837.67,54912.67,2181.67,65837.0,68018.67,2130.37,67837.0,69967.37,2215.63,70000.0,72215.63
17,Statement 3,1. Central Sector Schemes/Projects,,52837.67,52837.67,,65837.0,65837.0,,67837.0,67837.0,,70000.0,70000.0
17,Statement 3,2.   Establishment Expenditure of the Centre,2075.0,,2075.0,2181.67,,2181.67,2130.37,,2130.37,2215.63,,2215.63
17,Statement 3,84. Ministry of Road Transport and Highways,9654.96,67646.33,77301.29,10957.39,72058.58,83015.97,10853.57,72162.4,83015.97,9848.51,81974.71,91823.22
17,Statement 3,1. Central Sector Schemes/Projects,9537.6,67646.33,77183.93,10802.81,72058.58,82861.39,10698.99,72162.4,82861.39,9681.74,81974.71,91656.45
18,Statement 3,2.   Establishment Expenditure of the Centre,117.24,,117.24,154.58,,154.58,154.58,,154.58,166.77,,166.77
18,Statement 3,3.   Other Central Sector Expenditure,0.12,,0.12,,,,,,,,,
18,Statement 3,85. Department of Rural Development,111841.79,0.09,111841.88,117547.19,100.0,117647.19,122594.1,54.9,122649.0,120047.19,100.0,120147.19
18,Statement 3,1. Central Sector Schemes/Projects,653.19,,653.19,475.62,,475.62,470.69,,470.69,367.47,,367.47
18,Statement 3,2.   Centrally Sponsored Schemes,111171.72,,111171.72,117024.0,,117024.0,122070.88,,122070.88,119506.96,,119506.96
18,Statement 3,3.   Establishment Expenditure of the Centre,44.88,,44.88,47.57,,47.57,52.53,,52.53,48.76,,48.76
18,Statement 3,4.   Other Central Sector Expenditure,-28.0,0.09,-27.91,,100.0,100.0,,54.9,54.9,124.0,100.0,224.0
18,Statement 3,86. Department of Land Resources,1863.84,,1863.84,2227.24,,2227.24,1900.0,,1900.0,2251.24,,2251.24
18,Statement 3,1. Central Sector Schemes/Projects,68.1,,68.1,150.0,,150.0,50.0,,50.0,238.65,,238.65
18,Statement 3,2.   Centrally Sponsored Schemes,1785.73,,1785.73,2066.0,,2066.0,1837.97,,1837.97,2000.0,,2000.0
18,Statement 3,3.   Establishment Expenditure of the Centre,10.01,,10.01,11.24,,11.24,12.03,,12.03,12.59,,12.59
18,Statement 3,87. Department of Science and Technology,4847.59,64.95,4912.54,5490.01,90.0,5580.01,5424.93,56.0,5480.93,6200.53,101.0,6301.53
18,Statement 3,1. Central Sector Schemes/Projects,2233.44,,2233.44,2692.55,,2692.55,2601.0,,2601.0,3202.0,,3202.0
18,Statement 3,2.   Establishment Expenditure of the Centre,491.95,64.95,556.9,514.76,90.0,604.76,549.66,56.0,605.66,541.53,101.0,642.53
18,Statement 3,3.   Other Central Sector Expenditure,2122.2,,2122.2,2282.7,,2282.7,2274.27,,2274.27,2457.0,,2457.0
18,Statement 3,88. Department of Biotechnology,2379.1,,2379.1,2580.34,,2580.34,2381.1,,2381.1,2786.76,,2786.76
18,Statement 3,1. Central Sector Schemes/Projects,1573.06,,1573.06,1755.17,,1755.17,1546.04,,1546.04,1902.67,,1902.67
18,Statement 3,2.   Establishment Expenditure of the Centre,27.81,,27.81,32.31,,32.31,32.31,,32.31,36.48,,36.48
18,Statement 3,3.   Other Central Sector Expenditure,778.23,,778.23,792.86,,792.86,802.75,,802.75,847.61,,847.61
18,Statement 3,89. Department of Scientific and Industrial Research,4544.59,4.19,4548.78,4886.24,9.65,4895.89,4876.59,6.65,4883.24,5375.2,9.8,5385.0
18,Statement 3,1. Central Sector Schemes/Projects,29.88,2.33,32.21,40.0,5.65,45.65,29.35,2.65,32.0,44.2,5.8,50.0
18,Statement 3,2.   Establishment Expenditure of the Centre,12.07,1.5,13.57,12.66,3.5,16.16,12.66,3.5,16.16,14.0,3.5,17.5
18,Statement 3,3.   Other Central Sector Expenditure,4502.64,0.36,4503.0,4833.58,0.5,4834.08,4834.58,0.5,4835.08,5317.0,0.5,5317.5
18,Statement 3,90. Ministry of Shipping,1659.25,153.97,1813.22,1635.99,266.57,1902.56,1271.18,252.22,1523.4,1715.0,85.0,1800.0
18,Statement 3,1. Central Sector Schemes/Projects,1361.46,177.77,1539.23,1363.38,254.87,1618.25,930.25,242.6,1172.85,1194.8,75.0,1269.8
18,Statement 3,2.   Establishment Expenditure of the Centre,55.99,,55.99,60.71,,60.71,64.62,,64.62,74.0,,74.0
18,Statement 3,3.   Other Central Sector Expenditure,241.8,-23.8,218.0,211.9,11.7,223.6,276.31,9.62,285.93,446.2,10.0,456.2
18,Statement 3,91. Ministry of Skill Development and Entrepreneurship,2556.13,62.85,2618.98,2926.11,63.1,2989.21,2445.32,85.72,2531.04,2923.03,79.18,3002.21
18,Statement 3,1. Centrally Sponsored Schemes,2502.9,59.85,2562.75,2656.65,20.0,2676.65,2243.43,3.57,2247.0,2723.53,2.5,2726.03
18,Statement 3,2.   Establishment Expenditure of the Centre,53.26,3.0,56.26,269.46,43.1,312.56,201.89,82.15,284.04,199.5,76.68,276.18
19,Statement 3,3.   Other Central Sector Expenditure,-0.03,,-0.03,,,,,,,,,
19,Statement 3,92. Department of Social Justice and Empowerment,9793.1,277.4,10070.5,8429.99,455.01,8885.0,8429.99,455.01,8885.0,9557.57,546.0,10103.57
19,Statement 3,1. Central Sector Schemes/Projects,794.77,0.01,794.78,1029.6,0.01,1029.61,878.69,0.01,878.7,940.0,1.0,941.0
19,Statement 3,2.   Centrally Sponsored Schemes,8876.76,,8876.76,7262.59,,7262.59,7413.5,,7413.5,8452.33,,8452.33
19,Statement 3,3.   Establishment Expenditure of the Centre,78.2,,78.2,91.8,,91.8,92.87,,92.87,104.24,,104.24
19,Statement 3,4.   Other Central Sector Expenditure,43.37,277.39,320.76,46.0,455.0,501.0,44.93,455.0,499.93,61.0,545.0,606.0
19,Statement 3,93. Department of Empowerment of Persons with Disabilities,988.36,20.75,1009.11,1163.69,41.21,1204.9,1099.08,0.92,1100.0,1325.38,0.01,1325.39
19,Statement 3,1. Central Sector Schemes/Projects,437.65,,437.65,813.0,,813.0,729.37,,729.37,780.0,,780.0
19,Statement 3,2.   Centrally Sponsored Schemes,260.84,,260.84,,,,,,,,,
19,Statement 3,3.   Establishment Expenditure of the Centre,21.93,,21.93,28.67,,28.67,27.16,,27.16,29.86,,29.86
19,Statement 3,4.   Other Central Sector Expenditure,267.94,20.75,288.69,322.02,41.21,363.23,342.55,0.92,343.47,515.52,0.01,515.53
19,Statement 3,94. Department of Space,5655.73,5532.64,11188.37,5874.72,6598.54,12473.26,5874.72,7264.54,13139.26,5704.2,7775.27,13479.47
19,Statement 3,1. Central Sector Schemes/Projects,4771.7,5236.76,10008.46,5048.72,6414.54,11463.26,4950.26,7194.08,12144.34,4854.03,7732.97,12587.0
19,Statement 3,2.   Establishment Expenditure of the Centre,205.75,295.88,501.63,193.0,174.0,367.0,213.02,60.46,273.48,187.87,42.3,230.17
19,Statement 3,3.   Other Central Sector Expenditure,678.28,,678.28,633.0,10.0,643.0,711.44,10.0,721.44,662.3,,662.3
19,Statement 3,95. Ministry of Statistics and Programme Implementation,4869.37,5.37,4874.74,5216.33,14.73,5231.06,5216.33,14.73,5231.06,5426.05,17.95,5444.0
19,Statement 3,1. Central Sector Schemes/Projects,4159.81,5.37,4165.18,4474.1,14.73,4488.83,4474.1,14.73,4488.83,4648.05,17.95,4666.0
19,Statement 3,2.   Establishment Expenditure of the Centre,731.45,,731.45,742.23,,742.23,742.23,,742.23,778.0,,778.0
19,Statement 3,3.   Other Central Sector Expenditure,-21.89,,-21.89,,,,,,,,,
19,Statement 3,96. Ministry of Steel,154.54,,154.54,241.29,,241.29,196.08,,196.08,100.0,,100.0
19,Statement 3,1. Central Sector Schemes/Projects,15.0,,15.0,15.0,,15.0,15.0,,15.0,15.0,,15.0
19,Statement 3,2.   Establishment Expenditure of the Centre,32.4,,32.4,34.54,,34.54,34.54,,34.54,38.58,,38.58
