page,statement,row_label,actuals_2018_19_revenue,actuals_2018_19_capital,actuals_2018_19_total,be_2019_20_revenue,be_2019_20_capital,be_2019_20_total,re_2019_20_revenue,re_2019_20_capital,re_2019_20_total,be_2020_21_revenue,be_2020_21_capital,be_2020_21_total,fiscal_year,data_source,actuals_2019_20_revenue,actuals_2019_20_capital,actuals_2019_20_total,re_2020_21_revenue,re_2020_21_capital,re_2020_21_total,be_2021_22_revenue,be_2021_22_capital,be_2021_22_total,pdf_page,ministry_department,expenditure_category,category_number,actuals_2020_2021_revenue,actuals_2020_2021_capital,actuals_2020_2021_total,be_2021_2022_revenue,be_2021_2022_capital,be_2021_2022_total,re_2021_2022_revenue,re_2021_2022_capital,re_2021_2022_total,be_2022_2023_revenue,be_2022_2023_capital,be_2022_2023_total,demand_no,actuals_2021_2022_revenue,actuals_2021_2022_capital,actuals_2021_2022_total,re_2022_2023_revenue,re_2022_2023_capital,re_2022_2023_total,be_2023_2024_revenue,be_2023_2024_capital,be_2023_2024_total,row_type,actuals_2022_23_revenue,actuals_2022_23_capital,actuals_2022_23_total,be_2023_24_revenue,be_2023_24_capital,be_2023_24_total,re_2023_24_revenue,re_2023_24_capital,re_2023_24_total,be_2024_25_revenue,be_2024_25_capital,be_2024_25_total
11,Statement 3,1.   Central Sector Schemes/Projects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,281.0,2021-22,Expenditure Profile,202.81,0.0,202.81,408.33,0.0,408.33,410.76,0.0,410.76,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,2.   Establishment Expenditure of the Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,0.0,27.4,2021-22,Expenditure Profile,24.3,0.0,24.3,27.35,0.0,27.35,31.53,0.0,31.53,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,3.   Other Central Sector Expenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.18,25.18,2021-22,Expenditure Profile,0.0,333.15,333.15,27.55,7.18,34.73,19.0,9.12,28.12,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,4.   Other Grants/Loans/Transfers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,Expenditure Profile,-6.75,0.0,-6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,8. Ministry of Civil Aviation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3771.74,25.97,3797.71,2021-22,Expenditure Profile,3625.36,21.36,3646.72,4077.66,53.97,4131.63,3184.15,40.52,3224.67,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,1. Central Sector Schemes/Projects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3480.41,0.01,3480.42,2021-22,Expenditure Profile,3329.21,0.01,3329.22,3725.46,0.01,3725.47,2869.0,0.0,2869.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,2.   Establishment Expenditure of the Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.51,25.95,300.46,2021-22,Expenditure Profile,276.8,21.35,298.15,284.71,53.95,338.66,284.64,40.51,325.15,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,3.   Other Central Sector Expenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.82,0.01,16.83,2021-22,Expenditure Profile,19.35,0.0,19.35,67.49,0.01,67.5,30.51,0.01,30.52,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,9. Ministry of Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.61,0.0,882.61,2021-22,Expenditure Profile,822.99,0.0,822.99,627.58,0.0,627.58,534.88,0.0,534.88,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,1. Central Sector Schemes/Projects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.98,0.0,819.98,2021-22,Expenditure Profile,762.82,0.0,762.82,553.73,0.0,553.73,419.98,0.0,419.98,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,2.   Establishment Expenditure of the Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.28,0.0,40.28,2021-22,Expenditure Profile,37.27,0.0,37.27,51.5,0.0,51.5,61.7,0.0,61.7,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,3.   Other Central Sector Expenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.35,0.0,22.35,2021-22,Expenditure Profile,22.9,0.0,22.9,22.35,0.0,22.35,53.2,0.0,53.2,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,10. Department of Commerce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5532.32,687.0,6219.32,2021-22,Expenditure Profile,6019.51,862.43,6881.94,4173.0,427.0,4600.0,4699.01,287.0,4986.01,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,1. Central Sector Schemes/Projects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4656.0,650.0,5306.0,2021-22,Expenditure Profile,5176.17,800.0,5976.17,3331.69,390.0,3721.69,3887.02,260.0,4147.02,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,2.   Establishment Expenditure of the Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,37.0,821.0,2021-22,Expenditure Profile,787.91,75.0,862.91,766.0,37.0,803.0,741.65,27.0,768.65,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,3.   Other Central Sector Expenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.32,0.0,92.32,2021-22,Expenditure Profile,55.43,-12.57,42.86,75.31,0.0,75.31,70.34,0.0,70.34,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,11. Department for Promotion of Industry and Internal Trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5136.55,1469.0,6605.55,2021-22,Expenditure Profile,5297.31,1106.89,6404.2,6785.66,797.4,7583.06,6570.66,1211.58,7782.24,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,1. Central Sector Schemes/Projects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4325.01,1402.38,5727.39,2021-22,Expenditure Profile,4747.6,1085.72,5833.32,6265.01,777.4,7042.41,5960.44,1201.58,7162.02,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,2.   Establishment Expenditure of the Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.37,66.62,554.99,2021-22,Expenditure Profile,387.11,21.17,408.28,379.11,20.0,399.11,415.82,10.0,425.82,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,3.   Other Central Sector Expenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.17,0.0,323.17,2021-22,Expenditure Profile,162.6,0.0,162.6,141.54,0.0,141.54,194.4,0.0,194.4,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,12. Department of Posts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14394.17,1131.21,15525.38,2021-22,Expenditure Profile,14813.13,730.56,15543.69,19089.12,861.71,19950.83,15618.13,910.09,16528.22,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,1. Central Sector Schemes/Projects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.02,1116.21,1592.23,2021-22,Expenditure Profile,138.62,725.66,864.28,367.97,847.18,1215.15,358.88,895.09,1253.97,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,2.   Establishment Expenditure of the Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13918.15,15.0,13933.15,2021-22,Expenditure Profile,14674.51,4.9,14679.41,18721.15,14.53,18735.68,15259.25,15.0,15274.25,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,13. Department of Telecommunications,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40756.63,25675.06,66431.69,2021-22,Expenditure Profile,23465.94,4929.49,28395.43,36748.88,4359.92,41108.8,32803.44,25933.56,58737.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,1. Central Sector Schemes/Projects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8119.44,5160.06,13279.5,2021-22,Expenditure Profile,2987.1,4824.49,7811.59,7265.99,4141.92,11407.91,9098.02,5333.56,14431.58,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,2.   Establishment Expenditure of the Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14751.77,0.0,14751.77,2021-22,Expenditure Profile,14204.45,0.0,14204.45,15308.92,113.0,15421.92,16262.5,110.0,16372.5,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,3.   Other Central Sector Expenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17885.42,20515.0,38400.42,2021-22,Expenditure Profile,6274.39,105.0,6379.39,14173.97,105.0,14278.97,7442.92,20490.0,27932.92,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,14. Department of Consumer Affairs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2244.6,55.4,2300.0,2021-22,Expenditure Profile,1909.83,13.43,1923.26,12003.72,34.19,12037.91,2928.05,46.05,2974.1,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,1. Central Sector Schemes/Projects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2139.6,55.4,2195.0,2021-22,Expenditure Profile,1813.56,13.43,1826.99,11907.46,34.19,11941.65,2824.45,46.05,2870.5,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Statement 3,2.   Establishment Expenditure of the Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,105.0,2021-22,Expenditure Profile,96.27,0.0,96.27,96.26,0.0,96.26,103.6,0.0,103.6,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Statement 3,15. Department of Food and Public Distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121038.41,1197.02,122235.43,2021-22,Expenditure Profile,113929.41,1243.11,115172.52,437458.0,1190.72,438648.72,251248.34,2725.96,253974.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Statement 3,1. Central Sector Schemes/Projects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120887.92,190.0,121077.92,2021-22,Expenditure Profile,113814.47,237.59,114052.06,437326.56,186.4,437512.96,251045.96,220.21,251266.17,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Statement 3,2.   Centrally Sponsored Schemes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,2021-22,Expenditure Profile,0.0,0.0,0.0,9.0,0.0,9.0,70.0,0.0,70.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Statement 3,3.   Establishment Expenditure of the Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.13,7.02,121.15,2021-22,Expenditure Profile,101.54,5.52,107.06,110.9,4.32,115.22,117.55,5.75,123.3,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Statement 3,4.   Other Central Sector Expenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.36,1000.0,1016.36,2021-22,Expenditure Profile,13.4,1000.0,1013.4,11.54,1000.0,1011.54,14.83,2500.0,2514.83,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Statement 3,16. Ministry of Corporate Affairs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.62,52.0,727.62,2021-22,Expenditure Profile,550.6,12.45,563.05,644.78,35.22,680.0,661.13,51.0,712.13,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Statement 3,1. Central Sector Schemes/Projects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,1.0,11.5,2021-22,Expenditure Profile,6.75,0.18,6.93,6.5,0.22,6.72,10.5,1.0,11.5,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Statement 3,2.   Establishment Expenditure of the Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.52,0.0,554.52,2021-22,Expenditure Profile,458.58,0.0,458.58,558.51,0.0,558.51,565.63,0.0,565.63,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Statement 3,3.   Other Central Sector Expenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.6,51.0,161.6,2021-22,Expenditure Profile,85.27,12.27,97.54,79.77,35.0,114.77,85.0,50.0,135.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Statement 3,17. Ministry of Culture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3057.57,92.29,3149.86,2021-22,Expenditure Profile,2428.92,65.9,2494.82,2183.45,28.4,2211.85,2609.23,78.76,2687.99,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Statement 3,1. Central Sector Schemes/Projects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.32,2.0,578.32,2021-22,Expenditure Profile,357.33,44.63,401.96,392.78,0.0,392.78,454.2,1.0,455.2,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Statement 3,2.   Establishment Expenditure of the Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.43,90.29,1559.72,2021-22,Expenditure Profile,1222.72,21.27,1243.99,1081.09,28.4,1109.49,1271.9,77.76,1349.66,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Statement 3,3.   Other Central Sector Expenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.82,0.0,1011.82,2021-22,Expenditure Profile,848.87,0.0,848.87,709.58,0.0,709.58,883.13,0.0,883.13,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Statement 3,18. Ministry of Defence (Civil),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9679.0,4821.0,14500.0,2021-22,Expenditure Profile,11574.96,4946.66,16521.62,10294.06,5620.0,15914.06,10083.93,5173.41,15257.34,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Statement 3,1. Central Sector Schemes/Projects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,2300.0,3050.0,2021-22,Expenditure Profile,781.93,2348.15,3130.08,1150.0,3100.0,4250.0,850.0,2500.0,3350.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Statement 3,2.   Establishment Expenditure of the Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8978.83,2500.0,11478.83,2021-22,Expenditure Profile,9211.34,2582.71,11794.05,9196.06,2500.0,11696.06,9281.93,2650.0,11931.93,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Statement 3,3.   Other Central Sector Expenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.83,21.0,-28.83,2021-22,Expenditure Profile,1581.69,15.8,1597.49,-52.0,20.0,-32.0,-48.0,23.41,-24.59,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Statement 3,19. Defence Services (Revenue),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209319.0,0.0,209319.0,2021-22,Expenditure Profile,207572.15,0.0,207572.15,209312.0,0.0,209312.0,212027.56,0.0,212027.56,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
